,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_mstable,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
14354,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050568347936804,01:36:49.895247
14355,100000,buy,2020-08-15,,100.0,,,,,,,1.005105566593904,01:36:51.012902
14356,200000,buy,2020-08-15,,100.0,,,,,,,1.0051206792357636,01:36:52.393937
14357,500000,buy,2020-08-15,,100.0,,,,,,,1.0051665900952864,01:36:53.659151
14358,1000000,buy,2020-08-15,,100.0,,,,,,,1.005245073016049,01:36:54.380325
14359,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053261158471614,01:36:55.083384
14360,10000,sell,2020-08-15,,,,,,,,100.0,1.008610199,01:36:56.502805
14361,25000,sell,2020-08-15,,,,,,,,100.0,1.006845062419509,01:36:57.910319
14362,50000,sell,2020-08-15,,,,,38.0,,,62.0,1.0059550432097546,01:36:58.676425
14363,100000,sell,2020-08-15,,,,,69.0,,,31.0,1.0054800216048774,01:36:59.506179
14364,200000,sell,2020-08-15,46.0,,,,38.0,,,16.0,1.0051404228475105,01:37:00.902704
14365,500000,sell,2020-08-15,79.0,,,,15.0,,,6.0,1.0048544560742154,01:37:01.913661
14366,1000000,sell,2020-08-15,85.0,4.0,,,8.0,,,3.0,1.0046408751881473,01:37:02.777422
14367,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.004516879376569,01:37:04.220738
14368,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297708594958,01:37:07.673935
14369,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050461083005893,01:37:08.901946
14370,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.005095226803611,01:37:09.824201
14371,100000,buy,2020-08-15,,100.0,,,,,,,1.0051444401854055,01:37:10.756861
14372,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597333409588,01:37:11.494674
14373,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061948267754,01:37:12.138171
14374,1000000,buy,2020-08-15,,100.0,,,,,,,1.005285626829944,01:37:13.432337
14375,1500000,buy,2020-08-15,,100.0,,,,,,,1.005367660029328,01:37:15.016662
14376,10000,sell,2020-08-15,,,,,,,,100.0,1.008078449,01:37:15.769854
14377,25000,sell,2020-08-15,,,,,,,,100.0,1.0065725724195091,01:37:17.079680
14378,50000,sell,2020-08-15,,,,,43.0,,,57.0,1.0058062932097547,01:37:18.250773
14379,100000,sell,2020-08-15,,,,,71.0,,,29.0,1.0054051131400727,01:37:19.518566
14380,200000,sell,2020-08-15,47.0,,,,38.0,,,15.0,1.0050989450470151,01:37:20.797647
14381,500000,sell,2020-08-15,79.0,,,,15.0,,,6.0,1.0048388070389545,01:37:21.562495
14382,1000000,sell,2020-08-15,85.0,4.0,,,8.0,,,3.0,1.0046329441421376,01:37:22.801152
14383,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.004511947703792,01:37:24.078498
14384,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297708594958,01:37:34.784381
14385,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050461083005893,01:37:36.234442
14386,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.005095226803611,01:37:36.965868
14387,100000,buy,2020-08-15,,100.0,,,,,,,1.0051444401854055,01:37:37.810239
14388,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597333409588,01:37:38.367806
14389,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061948267754,01:37:39.012374
14390,1000000,buy,2020-08-15,,100.0,,,,,,,1.005285626829944,01:37:40.151327
14391,1500000,buy,2020-08-15,,100.0,,,,,,,1.005367660029328,01:37:41.579129
14392,10000,sell,2020-08-15,,,,,,,,100.0,1.008224449,01:37:42.281083
14393,25000,sell,2020-08-15,,,,,,,,100.0,1.0066909183673451,01:37:43.587620
14394,50000,sell,2020-08-15,,,,,26.0,,,74.0,1.0059078460360567,01:37:44.390109
14395,100000,sell,2020-08-15,,,,,63.0,,,37.0,1.0054564230180283,01:37:45.741564
14396,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.0051355386171612,01:37:46.467294
14397,500000,sell,2020-08-15,77.0,,,,15.0,,,8.0,1.0048544820271132,01:37:47.153300
14398,1000000,sell,2020-08-15,85.0,3.0,,,8.0,,,4.0,1.0046434421000365,01:37:48.295391
14399,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.0045144875232463,01:37:49.547528
14400,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297559514574,01:38:05.180440
14401,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050460923954847,01:38:07.170324
14402,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952105565871,01:38:08.872115
14403,100000,buy,2020-08-15,,100.0,,,,,,,1.005144423747567,01:38:09.565306
14404,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597168526902,01:38:10.987133
14405,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061781852946,01:38:11.868557
14406,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856098667518,01:38:13.197871
14407,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676427934994,01:38:14.329251
14408,10000,sell,2020-08-15,,,,,,,,100.0,1.008224449,01:38:15.588482
14409,25000,sell,2020-08-15,,,,,,,,100.0,1.0066909183673451,01:38:16.306288
14410,50000,sell,2020-08-15,,,,,46.0,,,54.0,1.0058578260360567,01:38:17.694505
14411,100000,sell,2020-08-15,,,,,73.0,,,27.0,1.0054314130180284,01:38:18.401301
14412,200000,sell,2020-08-15,48.0,,,,38.0,,,14.0,1.0051106567661388,01:38:19.578278
14413,500000,sell,2020-08-15,79.0,,,,15.0,,,6.0,1.0048409943727612,01:38:20.267437
14414,1000000,sell,2020-08-15,85.0,4.0,,,8.0,,,3.0,1.0046340371526357,01:38:21.498038
14415,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.0045126727544966,01:38:22.783272
14416,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297559006383,01:38:25.074771
14417,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050460923412368,01:38:26.367116
14418,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952105011222,01:38:27.361171
14419,100000,buy,2020-08-15,,100.0,,,,,,,1.005144423691347,01:38:28.111373
14420,200000,buy,2020-08-15,,100.0,,,,,,,1.005159716796091,01:38:28.924429
14421,500000,buy,2020-08-15,,100.0,,,,,,,1.005206178127536,01:38:29.769364
14422,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856098667518,01:38:31.084120
14423,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676427934994,01:38:33.403162
14424,10000,sell,2020-08-15,,,,,,,,100.0,1.008224449,01:38:34.912111
14425,25000,sell,2020-08-15,,,,,,,,100.0,1.0066909183673451,01:38:35.640502
14426,50000,sell,2020-08-15,,,,,46.0,,,54.0,1.0058578260360567,01:38:36.556706
14427,100000,sell,2020-08-15,,,,,73.0,,,27.0,1.0054314130180284,01:38:37.720091
14428,200000,sell,2020-08-15,51.0,,,,38.0,,,11.0,1.0050790917707224,01:38:39.017365
14429,500000,sell,2020-08-15,81.0,,,,15.0,,,4.0,1.0048261290640434,01:38:40.225432
14430,1000000,sell,2020-08-15,85.0,5.0,,,8.0,,,2.0,1.0046239722312662,01:38:40.898172
14431,1500000,sell,2020-08-15,69.0,25.0,,,5.0,,,1.0,1.0045017780358036,01:38:42.427363
14432,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297558845902,01:38:50.492518
14433,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050460923241058,01:38:51.806291
14434,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952104836068,01:38:52.934000
14435,100000,buy,2020-08-15,,100.0,,,,,,,1.0051444236735931,01:38:54.298865
14436,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597167782178,01:38:55.472562
14437,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061780560981,01:38:56.240707
14438,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856097928289,01:38:56.958767
14439,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676427169662,01:38:58.065167
14440,10000,sell,2020-08-15,,,,,,,,100.0,1.008234649,01:38:58.769872
14441,25000,sell,2020-08-15,,,,,,,,100.0,1.0068343342206463,01:39:00.053351
14442,50000,sell,2020-08-15,,,,,38.0,,,62.0,1.0059510863035606,01:39:01.374196
14443,100000,sell,2020-08-15,,,,,69.0,,,31.0,1.0054780431517802,01:39:02.977970
14444,200000,sell,2020-08-15,46.0,,,,38.0,,,16.0,1.0051391472486433,01:39:04.338044
14445,500000,sell,2020-08-15,79.0,,,,15.0,,,6.0,1.0048537320488082,01:39:05.563248
14446,1000000,sell,2020-08-15,85.0,4.0,,,8.0,,,3.0,1.004640405987906,01:39:07.070410
14447,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.0045169186296865,01:39:08.449147
14448,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.004829755825747,01:39:26.493929
14449,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050460922612923,01:39:27.220149
14450,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952104193842,01:39:28.589756
14451,100000,buy,2020-08-15,,100.0,,,,,,,1.0051444236084963,01:39:29.885851
14452,200000,buy,2020-08-15,,100.0,,,,,,,1.005159716712682,01:39:31.066516
14453,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061780424182,01:39:32.666446
14454,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856097786735,01:39:34.031530
14455,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676427023108,01:39:35.434503
14456,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:39:36.944116
14457,25000,sell,2020-08-15,,,,,,,,100.0,1.0071215196,01:39:37.685981
14458,50000,sell,2020-08-15,,,,,24.0,,,76.0,1.0062114163035607,01:39:39.050066
14459,100000,sell,2020-08-15,,,,,62.0,,,38.0,1.0056082081517803,01:39:40.346200
14460,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.0052120944726917,01:39:41.105001
14461,500000,sell,2020-08-15,77.0,,,,15.0,,,8.0,1.004886297168394,01:39:42.393663
14462,1000000,sell,2020-08-15,85.0,3.0,,,8.0,,,4.0,1.0046589663081658,01:39:43.163193
14463,1500000,sell,2020-08-15,68.0,24.0,,,5.0,,,3.0,1.004525539293511,01:39:44.544203
14464,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297557976626,01:39:45.920820
14465,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050460922313134,01:39:47.118986
14466,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952103887323,01:39:48.265096
14467,100000,buy,2020-08-15,,100.0,,,,,,,1.0051444235774274,01:39:49.441331
14468,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597166814035,01:39:50.725949
14469,500000,buy,2020-08-15,,100.0,,,,,,,1.005206178010499,01:39:52.059215
14470,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856097456442,01:39:52.933038
14471,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676426681153,01:39:54.190652
14472,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:39:55.470085
14473,25000,sell,2020-08-15,,,,,,,,100.0,1.0071215196,01:39:56.221755
14474,50000,sell,2020-08-15,,,,,24.0,,,76.0,1.0062114163035607,01:39:57.444860
14475,100000,sell,2020-08-15,,,,,62.0,,,38.0,1.0056082081517803,01:39:58.719998
14476,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.0052120944726917,01:39:59.969944
14477,500000,sell,2020-08-15,77.0,,,,15.0,,,8.0,1.004886297168394,01:40:00.806144
14478,1000000,sell,2020-08-15,85.0,3.0,,,8.0,,,4.0,1.0046589663081658,01:40:01.548085
14479,1500000,sell,2020-08-15,68.0,24.0,,,5.0,,,3.0,1.004525539293511,01:40:02.787289
14480,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297557374821,01:40:09.858135
14481,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050460921670725,01:40:11.086155
14482,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952103230497,01:40:12.532184
14483,100000,buy,2020-08-15,,100.0,,,,,,,1.005144423510851,01:40:13.214182
14484,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597166143782,01:40:14.079397
14485,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061779421009,01:40:14.972277
14486,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856096748668,01:40:16.308378
14487,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676425948386,01:40:17.678355
14488,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:40:18.483845
14489,25000,sell,2020-08-15,,,,,,,,100.0,1.0070845596,01:40:19.845614
14490,50000,sell,2020-08-15,,,,,29.0,,,71.0,1.0061484963035605,01:40:21.519880
14491,100000,sell,2020-08-15,,,,,64.0,,,36.0,1.0055760286936761,01:40:23.007325
14492,200000,sell,2020-08-15,44.0,,,,38.0,,,18.0,1.0051935444313724,01:40:23.614254
14493,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.004877306559974,01:40:24.894329
14494,1000000,sell,2020-08-15,85.0,3.0,,,8.0,,,4.0,1.0046520868297135,01:40:26.121669
14495,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.0045221783985567,01:40:26.817796
14496,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297557321326,01:40:46.014261
14497,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.005046092161362,01:40:46.842581
14498,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952103172113,01:40:48.220293
14499,100000,buy,2020-08-15,,100.0,,,,,,,1.005144423504933,01:40:49.541142
14500,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597166084203,01:40:50.722413
14501,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061779360213,01:40:51.564262
14502,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856096685756,01:40:52.262862
14503,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676425883251,01:40:53.838514
14504,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:40:55.123967
14505,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:40:56.480250
14506,50000,sell,2020-08-15,,,,,26.0,,,74.0,1.0062192293035606,01:40:57.811584
14507,100000,sell,2020-08-15,,,,,63.0,,,37.0,1.0056121146517802,01:40:58.360344
14508,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.0052105616965188,01:40:59.693328
14509,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.004883626559974,01:41:01.086174
14510,1000000,sell,2020-08-15,85.0,3.0,,,8.0,,,4.0,1.00465378345917,01:41:01.818923
14511,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.0045238178803395,01:41:03.238913
14512,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297557321326,01:41:04.386690
14513,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.005046092161362,01:41:06.033746
14514,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952103172113,01:41:06.947657
14515,100000,buy,2020-08-15,,100.0,,,,,,,1.005144423504933,01:41:08.174113
14516,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597166084203,01:41:09.693993
14517,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061779360213,01:41:11.187352
14518,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856096685756,01:41:12.511435
14519,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676425883251,01:41:13.849491
14520,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:41:14.459479
14521,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:41:15.636765
14522,50000,sell,2020-08-15,,,,,26.0,,,74.0,1.0062192293035606,01:41:16.335352
14523,100000,sell,2020-08-15,,,,,63.0,,,37.0,1.0056121146517802,01:41:17.629796
14524,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.0052110697347953,01:41:18.832488
14525,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.0048845421838384,01:41:19.574290
14526,1000000,sell,2020-08-15,85.0,3.0,,,8.0,,,4.0,1.0046547717418488,01:41:20.327600
14527,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.0045246057594137,01:41:21.473945
14528,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048297557321326,01:41:28.270137
14529,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.005046092161362,01:41:29.021312
14530,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0050952103172113,01:41:30.305915
14531,100000,buy,2020-08-15,,100.0,,,,,,,1.005144423504933,01:41:31.375323
14532,200000,buy,2020-08-15,,100.0,,,,,,,1.0051597166084203,01:41:33.894409
14533,500000,buy,2020-08-15,,100.0,,,,,,,1.0052061779360213,01:41:35.325966
14534,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052856096685756,01:41:36.144777
14535,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053676425883251,01:41:36.930902
14536,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:41:38.196097
14537,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:41:38.915554
14538,50000,sell,2020-08-15,,,,,26.0,,,74.0,1.0062192293035606,01:41:40.052326
14539,100000,sell,2020-08-15,,,,,63.0,,,37.0,1.0056121146517802,01:41:40.827032
14540,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.0052110697347953,01:41:42.255159
14541,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.0048845421838384,01:41:43.558120
14542,1000000,sell,2020-08-15,85.0,3.0,,,8.0,,,4.0,1.0046547717418488,01:41:44.836348
14543,1500000,sell,2020-08-15,68.0,25.0,,,5.0,,,2.0,1.0045246057594137,01:41:46.236113
14544,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048433173566553,01:42:04.895345
14545,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.005060564425878,01:42:05.699709
14546,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0051099998574404,01:42:06.853495
14547,100000,buy,2020-08-15,,100.0,,,,,,,1.0051593992266938,01:42:08.085440
14548,200000,buy,2020-08-15,,100.0,,,,,,,1.0051747631813084,01:42:09.460144
14549,500000,buy,2020-08-15,,100.0,,,,,,,1.0052214406663134,01:42:10.782696
14550,1000000,buy,2020-08-15,,100.0,,,,,,,1.0053012451094923,01:42:11.649143
14551,1500000,buy,2020-08-15,1.0,99.0,,,,,,,1.0053835518063379,01:42:13.099318
14552,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:42:14.333337
14553,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:42:15.242035
14554,50000,sell,2020-08-15,,,,,24.0,,,76.0,1.0062313763035606,01:42:16.594191
14555,100000,sell,2020-08-15,,,,,62.0,,,38.0,1.0056181881517803,01:42:17.404916
14556,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.005217592510968,01:42:18.172037
14557,500000,sell,2020-08-15,77.0,,,,15.0,,,8.0,1.0048891971487797,01:42:19.666694
14558,1000000,sell,2020-08-15,83.0,6.0,,,7.0,,,4.0,1.0046616054157247,01:42:20.948382
14559,1500000,sell,2020-08-15,67.0,25.0,,,5.0,,,3.0,1.004530593322516,01:42:21.630830
14560,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048433173566553,01:42:22.515373
14561,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.005060564425878,01:42:23.769173
14562,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0051099998574404,01:42:24.497084
14563,100000,buy,2020-08-15,,100.0,,,,,,,1.0051593992266938,01:42:25.889487
14564,200000,buy,2020-08-15,,100.0,,,,,,,1.0051747631813084,01:42:27.362874
14565,500000,buy,2020-08-15,,100.0,,,,,,,1.0052214406663134,01:42:28.036136
14566,1000000,buy,2020-08-15,,100.0,,,,,,,1.0053012451094923,01:42:29.339259
14567,1500000,buy,2020-08-15,1.0,99.0,,,,,,,1.0053835518063379,01:42:30.161883
14568,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:42:31.040541
14569,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:42:33.241959
14570,50000,sell,2020-08-15,,,,,24.0,,,76.0,1.0062313763035606,01:42:34.651945
14571,100000,sell,2020-08-15,,,,,62.0,,,38.0,1.0056181881517803,01:42:35.421749
14572,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.005217592510968,01:42:36.842565
14573,500000,sell,2020-08-15,77.0,,,,15.0,,,8.0,1.0048891971487797,01:42:37.516396
14574,1000000,sell,2020-08-15,83.0,6.0,,,7.0,,,4.0,1.004661605415195,01:42:38.736331
14575,1500000,sell,2020-08-15,67.0,25.0,,,5.0,,,3.0,1.0045305933203539,01:42:39.931201
14576,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048433173135785,01:42:47.171312
14577,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050605643798949,01:42:48.470173
14578,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0051099998104254,01:42:49.903688
14579,100000,buy,2020-08-15,,100.0,,,,,,,1.005159399161168,01:42:51.155736
14580,200000,buy,2020-08-15,,100.0,,,,,,,1.0051747631153407,01:42:52.506198
14581,500000,buy,2020-08-15,,100.0,,,,,,,1.0052214405989937,01:42:53.249730
14582,1000000,buy,2020-08-15,,100.0,,,,,,,1.0053012450398293,01:42:54.626158
14583,1500000,buy,2020-08-15,1.0,99.0,,,,,,,1.0053835517350096,01:42:55.764638
14584,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:42:56.495906
14585,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:42:57.158199
14586,50000,sell,2020-08-15,,,,,24.0,,,76.0,1.0062313763035606,01:42:58.377274
14587,100000,sell,2020-08-15,,,,,62.0,,,38.0,1.0056181881517803,01:42:59.670269
14588,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.005217592510968,01:43:00.526475
14589,500000,sell,2020-08-15,77.0,,,,15.0,,,8.0,1.0048891971487797,01:43:01.206350
14590,1000000,sell,2020-08-15,83.0,6.0,,,7.0,,,4.0,1.0046616054118385,01:43:01.866802
14591,1500000,sell,2020-08-15,67.0,25.0,,,5.0,,,3.0,1.0045305933066606,01:43:03.179212
14592,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048415007075997,01:43:23.002578
14593,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.00505862623872,01:43:24.219503
14594,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0051080199429006,01:43:25.571140
14595,100000,buy,2020-08-15,,100.0,,,,,,,1.0051573959365612,01:43:26.869853
14596,200000,buy,2020-08-15,,100.0,,,,,,,1.0051727535036332,01:43:28.428274
14597,500000,buy,2020-08-15,,100.0,,,,,,,1.0052194115847237,01:43:29.046134
14598,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052991828608218,01:43:30.078281
14599,1500000,buy,2020-08-15,1.0,99.0,,,,,,,1.0053814773013698,01:43:31.403007
14600,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:43:33.766383
14601,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:43:34.795200
14602,50000,sell,2020-08-15,,,,,24.0,,,76.0,1.0062313763035606,01:43:36.249642
14603,100000,sell,2020-08-15,,,,,62.0,,,38.0,1.0056181881517803,01:43:37.643766
14604,200000,sell,2020-08-15,43.0,,,,38.0,,,19.0,1.005217592510968,01:43:38.313367
14605,500000,sell,2020-08-15,77.0,,,,15.0,,,8.0,1.0048891971487797,01:43:39.475385
14606,1000000,sell,2020-08-15,84.0,5.0,,,7.0,,,4.0,1.0046614986989657,01:43:40.723876
14607,1500000,sell,2020-08-15,67.0,25.0,,,5.0,,,3.0,1.0045301004007599,01:43:41.568609
14608,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048415007075997,01:43:42.663683
14609,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.00505862623872,01:43:44.060344
14610,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0051080199429006,01:43:45.455676
14611,100000,buy,2020-08-15,,100.0,,,,,,,1.0051573959365612,01:43:46.712741
14612,200000,buy,2020-08-15,,100.0,,,,,,,1.0051727535036332,01:43:47.462937
14613,500000,buy,2020-08-15,,100.0,,,,,,,1.0052194115847237,01:43:48.719821
14614,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052991828608218,01:43:49.671847
14615,1500000,buy,2020-08-15,1.0,99.0,,,,,,,1.0053814773013698,01:43:50.909693
14616,10000,sell,2020-08-15,,,,,,,,100.0,1.008582749,01:43:52.289518
14617,25000,sell,2020-08-15,,,,,,,,100.0,1.0071614396,01:43:53.088184
14618,50000,sell,2020-08-15,,,,,32.0,,,68.0,1.0057389665035605,01:43:53.918906
14619,100000,sell,2020-08-15,,,,,66.0,,,34.0,1.0053719832517802,01:43:55.168711
14620,200000,sell,2020-08-15,45.0,,,,38.0,,,17.0,1.005089581110571,01:43:56.522377
14621,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.004833639081417,01:43:57.217485
14622,1000000,sell,2020-08-15,84.0,6.0,,,7.0,,,3.0,1.0046293396666033,01:43:58.471530
14623,1500000,sell,2020-08-15,67.0,26.0,,,5.0,,,2.0,1.0045123591512066,01:43:59.807414
14624,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0048415007075997,01:44:04.525065
14625,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.00505862623872,01:44:05.851751
14626,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.0051080199429006,01:44:07.348044
14627,100000,buy,2020-08-15,,100.0,,,,,,,1.0051573959365612,01:44:08.809096
14628,200000,buy,2020-08-15,,100.0,,,,,,,1.0051727535036332,01:44:09.648300
14629,500000,buy,2020-08-15,,100.0,,,,,,,1.0052194115847237,01:44:11.078273
14630,1000000,buy,2020-08-15,,100.0,,,,,,,1.0052991828592392,01:44:12.372655
14631,1500000,buy,2020-08-15,,100.0,,,,,,,1.0053220484756757,01:44:13.097530
14632,10000,sell,2020-08-15,,,,,,,,100.0,1.00679265,01:44:13.836542
14633,25000,sell,2020-08-15,,,,,,,,100.0,1.00631638,01:44:15.178818
14634,50000,sell,2020-08-15,,,,,34.0,,,66.0,1.0057220857035607,01:44:16.075753
14635,100000,sell,2020-08-15,,,,,67.0,,,33.0,1.0053635428517802,01:44:17.585373
14636,200000,sell,2020-08-15,45.0,,,,38.0,,,17.0,1.0050850859735674,01:44:19.106330
14637,500000,sell,2020-08-15,78.0,,,,15.0,,,7.0,1.0048346240101005,01:44:19.798776
14638,1000000,sell,2020-08-15,89.0,,,,8.0,,,3.0,1.004629153635267,01:44:20.555363
14639,1500000,sell,2020-08-15,72.0,21.0,,,5.0,,,2.0,1.0045004061160474,01:44:21.640188
14640,10000,buy,2020-08-15,,91.0,,7.0,,,2.0,,1.0047912363101488,01:44:43.021678
14641,25000,buy,2020-08-15,,97.0,,2.0,,,1.0,,1.0050049856496592,01:44:43.625274
14642,50000,buy,2020-08-15,,99.0,,1.0,,,,,1.005053201452885,01:44:44.958028
