,amount,buy_or_sell,date,liquidity_curve_susd,liquidity_curvefi,liquidity_kyber,liquidity_oasis,liquidity_uniswap,liquidity_uniswap_v2,liquidity_zero_x,price,time
1910,1000000,buy,2020-08-10,66.0,32.0,,,,1.0,1.0,1.020937805353049,19:25:45.894604
1911,1500000,buy,2020-08-10,64.0,35.0,,,,1.0,,1.022336740379549,19:25:46.666020
1912,10000,sell,2020-08-10,,100.0,,,,,,1.0188964489039722,19:25:48.062643
1913,25000,sell,2020-08-10,,100.0,,,,,,1.018818676989485,19:25:48.787295
1914,50000,sell,2020-08-10,,100.0,,,,,,1.0186904294919388,19:25:49.324835
1915,100000,sell,2020-08-10,,100.0,,,,,,1.0184389597665442,19:25:50.222860
1916,200000,sell,2020-08-10,7.0,93.0,,,,,,1.0179635036126558,19:25:50.919875
1917,500000,sell,2020-08-10,36.0,64.0,,,,,,1.0171225877138637,19:25:52.106866
1918,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0161299623218354,19:25:52.847918
1919,1500000,sell,2020-08-10,47.0,50.0,,1.0,,,2.0,1.0152855362885993,19:25:53.764462
1920,10000,buy,2020-08-10,97.0,,,,2.0,1.0,,1.0180737256826105,19:25:54.417279
1921,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181396010497947,19:25:55.581129
1922,50000,buy,2020-08-10,100.0,,,,,,,1.0182346392721286,19:25:56.652250
1923,100000,buy,2020-08-10,100.0,,,,,,,1.0184143211004668,19:25:57.811467
1924,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018770360465981,19:25:58.942282
1925,500000,buy,2020-08-10,76.0,22.0,,,,,2.0,1.0196634907841224,19:26:00.185289
1926,1000000,buy,2020-08-10,66.0,32.0,,,,1.0,1.0,1.020937805353049,19:26:01.466457
1927,1500000,buy,2020-08-10,64.0,35.0,,,,1.0,,1.022336740379549,19:26:02.298259
1928,10000,sell,2020-08-10,,100.0,,,,,,1.0188964489039722,19:26:03.103258
1929,25000,sell,2020-08-10,,100.0,,,,,,1.018818676989485,19:26:04.457363
1930,50000,sell,2020-08-10,,100.0,,,,,,1.0186894018565262,19:26:05.278099
1931,100000,sell,2020-08-10,,100.0,,,,,,1.0184379453525683,19:26:06.542665
1932,200000,sell,2020-08-10,7.0,93.0,,,,,,1.017962580618086,19:26:07.695431
1933,500000,sell,2020-08-10,36.0,64.0,,,,,,1.0171219732247694,19:26:08.538743
1934,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0161294701181502,19:26:09.654021
1935,1500000,sell,2020-08-10,47.0,50.0,,1.0,,,2.0,1.0152851015225035,19:26:10.356752
1936,10000,buy,2020-08-10,97.0,,,,2.0,1.0,,1.0180751233329022,19:27:14.011931
1937,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181402998084912,19:27:15.259409
1938,50000,buy,2020-08-10,100.0,,,,,,,1.0182346392721286,19:27:16.396476
1939,100000,buy,2020-08-10,100.0,,,,,,,1.0184143211004668,19:27:17.571600
1940,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018770360465981,19:27:18.181159
1941,500000,buy,2020-08-10,76.0,22.0,,,,,2.0,1.0196632546254936,19:27:19.103256
1942,1000000,buy,2020-08-10,66.0,32.0,,,,1.0,1.0,1.0209396523229692,19:27:19.773182
1943,1500000,buy,2020-08-10,64.0,35.0,,,,1.0,,1.0223385288511093,19:27:20.410216
1944,10000,sell,2020-08-10,,100.0,,,,,,1.0188954071633982,19:27:21.284313
1945,25000,sell,2020-08-10,,100.0,,,,,,1.0188176393612935,19:27:22.108452
1946,50000,sell,2020-08-10,,100.0,,,,,,1.0186893986446168,19:27:23.266480
1947,100000,sell,2020-08-10,,100.0,,,,,,1.0184379419127385,19:27:24.234662
1948,200000,sell,2020-08-10,7.0,93.0,,,,,,1.017962577540125,19:27:25.542359
1949,500000,sell,2020-08-10,36.0,64.0,,,,,,1.017121971226518,19:27:26.267438
1950,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0161299793192697,19:27:27.572150
1951,1500000,sell,2020-08-10,46.0,50.0,,1.0,,,3.0,1.0152907344483695,19:27:28.849031
1952,10000,buy,2020-08-10,96.0,,,,3.0,1.0,,1.0180521943463958,19:27:46.734616
1953,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181314603515077,19:27:47.432682
1954,50000,buy,2020-08-10,99.0,,,,1.0,,,1.0182265245695155,19:27:48.866406
1955,100000,buy,2020-08-10,100.0,,,,,,,1.0184143211004668,19:27:49.524261
1956,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018770360465981,19:27:50.160419
1957,500000,buy,2020-08-10,76.0,22.0,,,,,2.0,1.0196632542782254,19:27:50.931395
1958,1000000,buy,2020-08-10,67.0,32.0,,,,,1.0,1.0209457148645846,19:27:52.329158
1959,1500000,buy,2020-08-10,64.0,35.0,,,,1.0,,1.022347364242909,19:27:53.808412
1960,10000,sell,2020-08-10,,100.0,,,,,,1.0188954062260727,19:27:55.199636
1961,25000,sell,2020-08-10,,100.0,,,,,,1.018817638156239,19:27:56.420763
1962,50000,sell,2020-08-10,,100.0,,,,,,1.018689397453426,19:27:57.566450
1963,100000,sell,2020-08-10,,100.0,,,,,,1.0184379410490716,19:27:58.799083
1964,200000,sell,2020-08-10,7.0,93.0,,,,,,1.017962576767337,19:27:59.958681
1965,500000,sell,2020-08-10,36.0,64.0,,,,,,1.0171219707248356,19:28:00.862160
1966,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0161299789926574,19:28:02.697606
1967,1500000,sell,2020-08-10,46.0,50.0,,1.0,,,3.0,1.015290734169852,19:28:03.499961
1968,10000,buy,2020-08-10,96.0,,,,3.0,1.0,,1.0180521943463958,19:28:04.846718
1969,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181314603515077,19:28:06.029338
1970,50000,buy,2020-08-10,99.0,,,,1.0,,,1.0182265245695155,19:28:06.711307
1971,100000,buy,2020-08-10,100.0,,,,,,,1.0184143211004668,19:28:07.884837
1972,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018770360465981,19:28:08.834013
1973,500000,buy,2020-08-10,76.0,22.0,,,,,2.0,1.0196632542140391,19:28:09.738723
1974,1000000,buy,2020-08-10,67.0,32.0,,,,,1.0,1.0209457147612506,19:28:11.113283
1975,1500000,buy,2020-08-10,64.0,35.0,,,,1.0,,1.022347668097756,19:28:11.985004
1976,10000,sell,2020-08-10,,100.0,,,,,,1.0188954059498985,19:28:13.489520
1977,25000,sell,2020-08-10,,100.0,,,,,,1.018817638156239,19:28:14.088329
1978,50000,sell,2020-08-10,,100.0,,,,,,1.018689397453426,19:28:15.590846
1979,100000,sell,2020-08-10,,100.0,,,,,,1.0184379410490716,19:28:16.480562
1980,200000,sell,2020-08-10,7.0,93.0,,,,,,1.017962576767337,19:28:17.805137
1981,500000,sell,2020-08-10,36.0,64.0,,,,,,1.0171219707248356,19:28:18.910782
1982,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0161299789926574,19:28:19.675537
1983,1500000,sell,2020-08-10,46.0,50.0,,1.0,,,3.0,1.015290734169852,19:28:20.389307
1984,10000,buy,2020-08-10,96.0,,,,3.0,1.0,,1.0180521943463958,19:29:29.107240
1985,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181314603515077,19:29:29.882464
1986,50000,buy,2020-08-10,99.0,,,,1.0,,,1.0182265245695155,19:29:30.609003
1987,100000,buy,2020-08-10,100.0,,,,,,,1.0184143211004668,19:29:31.508022
1988,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018770360465981,19:29:32.269956
1989,500000,buy,2020-08-10,76.0,22.0,,,,,2.0,1.0196632534438064,19:29:33.046988
1990,1000000,buy,2020-08-10,67.0,32.0,,,,,1.0,1.0209457135212407,19:29:34.476162
1991,1500000,buy,2020-08-10,64.0,35.0,,,,1.0,,1.0223471600424645,19:29:35.794183
1992,10000,sell,2020-08-10,,100.0,,,,,,1.01889540263581,19:29:37.141486
1993,25000,sell,2020-08-10,,100.0,,,,,,1.0188176348652282,19:29:38.519889
1994,50000,sell,2020-08-10,,100.0,,,,,,1.0186893942002984,19:29:39.317735
1995,100000,sell,2020-08-10,,100.0,,,,,,1.0184379378696038,19:29:40.529658
1996,200000,sell,2020-08-10,7.0,93.0,,,,,,1.0179625739224705,19:29:41.811759
1997,500000,sell,2020-08-10,36.0,64.0,,,,,,1.0171219688780346,19:29:42.331061
1998,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0161299775703507,19:29:43.192845
1999,1500000,sell,2020-08-10,46.0,50.0,,1.0,,,3.0,1.0152907329570142,19:29:43.944514
2000,10000,buy,2020-08-10,96.0,,,,3.0,1.0,,1.0180521943463958,19:30:03.143298
2001,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181314603515077,19:30:03.991317
2002,50000,buy,2020-08-10,99.0,,,,1.0,,,1.0182265245695155,19:30:04.765388
2003,100000,buy,2020-08-10,100.0,,,,,,,1.0184143211004668,19:30:06.067038
2004,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018770360465981,19:30:07.572357
2005,500000,buy,2020-08-10,75.0,23.0,,,,,2.0,1.0196508951746375,19:30:08.731774
2006,1000000,buy,2020-08-10,66.0,32.0,,,,1.0,1.0,1.0209255013425893,19:30:09.597884
2007,1500000,buy,2020-08-10,63.0,36.0,,,,1.0,,1.0223201845898333,19:30:10.414954
2008,10000,sell,2020-08-10,,100.0,,,,,,1.018843732814815,19:30:11.267498
2009,25000,sell,2020-08-10,,100.0,,,,,,1.0187662770663233,19:30:12.082299
2010,50000,sell,2020-08-10,,100.0,,,,,,1.0186385490820782,19:30:13.665243
2011,100000,sell,2020-08-10,,100.0,,,,,,1.0183880913368009,19:30:15.071744
2012,200000,sell,2020-08-10,9.0,91.0,,,,,,1.0179181181962471,19:30:15.906594
2013,500000,sell,2020-08-10,37.0,63.0,,,,,,1.0170929210590136,19:30:17.126273
2014,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.016107097197804,19:30:18.409188
2015,1500000,sell,2020-08-10,46.0,50.0,,1.0,,,3.0,1.0152709952229944,19:30:19.685657
2016,10000,buy,2020-08-10,96.0,,,,3.0,1.0,,1.0180521943463958,19:30:20.382735
2017,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181314603515077,19:30:21.091426
2018,50000,buy,2020-08-10,99.0,,,,1.0,,,1.0182265245695155,19:30:22.057879
2019,100000,buy,2020-08-10,100.0,,,,,,,1.0184143211004668,19:30:22.914667
2020,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018770360465981,19:30:24.141615
2021,500000,buy,2020-08-10,75.0,23.0,,,,,2.0,1.0196508949403078,19:30:25.541697
2022,1000000,buy,2020-08-10,66.0,32.0,,,,1.0,1.0,1.0209255009826068,19:30:26.862092
2023,1500000,buy,2020-08-10,63.0,36.0,,,,1.0,,1.0223201841364649,19:30:27.753207
2024,10000,sell,2020-08-10,,100.0,,,,,,1.0188437318526256,19:30:29.178080
2025,25000,sell,2020-08-10,,100.0,,,,,,1.018766276110827,19:30:31.105540
2026,50000,sell,2020-08-10,,100.0,,,,,,1.0186385481375688,19:30:32.379349
2027,100000,sell,2020-08-10,,100.0,,,,,,1.0183880904136553,19:30:33.236106
2028,200000,sell,2020-08-10,9.0,91.0,,,,,,1.0179181173865475,19:30:34.607051
2029,500000,sell,2020-08-10,37.0,63.0,,,,,,1.01709292053,19:30:36.423724
2030,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0161070967847674,19:30:37.078296
2031,1500000,sell,2020-08-10,46.0,50.0,,1.0,,,3.0,1.0152709948707628,19:30:37.761013
2032,10000,buy,2020-08-10,89.0,,,,10.0,1.0,,1.0177551213153844,19:31:50.681587
2033,25000,buy,2020-08-10,96.0,,,,4.0,,,1.0180087689183903,19:31:51.489330
2034,50000,buy,2020-08-10,98.0,,,,2.0,,,1.0181626165665032,19:31:52.801125
2035,100000,buy,2020-08-10,98.0,,,,1.0,1.0,,1.0183726168905056,19:31:54.132373
2036,200000,buy,2020-08-10,94.0,,,,1.0,1.0,4.0,1.0187499862592904,19:31:55.368133
2037,500000,buy,2020-08-10,74.0,23.0,,,,1.0,2.0,1.0196363641166948,19:31:56.715131
2038,1000000,buy,2020-08-10,66.0,32.0,,,,1.0,1.0,1.0208991653748805,19:31:57.871343
2039,1500000,buy,2020-08-10,63.0,36.0,,,,1.0,,1.0222930658171074,19:31:58.670524
2040,10000,sell,2020-08-10,,100.0,,,,,,1.0188324163850269,19:31:59.979485
2041,25000,sell,2020-08-10,,100.0,,,,,,1.0187550050945338,19:32:00.846177
2042,50000,sell,2020-08-10,,100.0,,,,,,1.0186273504202694,19:32:01.742274
2043,100000,sell,2020-08-10,,100.0,,,,,,1.0183770364142444,19:32:03.009871
2044,200000,sell,2020-08-10,9.0,91.0,,,,,,1.0179082819348002,19:32:04.822379
2045,500000,sell,2020-08-10,37.0,63.0,,,,,,1.0170863857175507,19:32:05.534092
2046,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.016101807546917,19:32:06.217758
2047,1500000,sell,2020-08-10,47.0,49.0,,1.0,,,3.0,1.0152663433701852,19:32:07.613029
2048,10000,buy,2020-08-10,89.0,,,,10.0,1.0,,1.0177551213153844,19:32:27.552614
2049,25000,buy,2020-08-10,96.0,,,,4.0,,,1.0180087689183903,19:32:28.817647
2050,50000,buy,2020-08-10,98.0,,,,2.0,,,1.0181626165665032,19:32:30.181084
2051,100000,buy,2020-08-10,98.0,,,,1.0,1.0,,1.0183728943135697,19:32:30.807862
2052,200000,buy,2020-08-10,94.0,,,,1.0,1.0,4.0,1.0187502637435621,19:32:31.680613
2053,500000,buy,2020-08-10,74.0,23.0,,,,1.0,2.0,1.0196366412994426,19:32:32.510026
2054,1000000,buy,2020-08-10,66.0,32.0,,,,1.0,1.0,1.0208994423355264,19:32:33.401068
2055,1500000,buy,2020-08-10,63.0,36.0,,,,1.0,,1.0222933426754501,19:32:34.876045
2056,10000,sell,2020-08-10,,100.0,,,,,,1.018832414942734,19:32:36.194213
2057,25000,sell,2020-08-10,,100.0,,,,,,1.018755003662274,19:32:37.338406
2058,50000,sell,2020-08-10,,100.0,,,,,,1.0186273490044797,19:32:38.734205
2059,100000,sell,2020-08-10,,100.0,,,,,,1.0183770350304797,19:32:39.557206
2060,200000,sell,2020-08-10,9.0,91.0,,,,,,1.01790828072109,19:32:40.752216
2061,500000,sell,2020-08-10,37.0,63.0,,,,,,1.017086384924581,19:32:41.997935
2062,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0160981118377954,19:32:43.308205
2063,1500000,sell,2020-08-10,47.0,50.0,,1.0,,,2.0,1.0152613203339473,19:32:44.579697
2064,10000,buy,2020-08-10,89.0,,,,10.0,1.0,,1.0177551213153844,19:32:45.720765
2065,25000,buy,2020-08-10,96.0,,,,4.0,,,1.0180087689183903,19:32:46.354655
2066,50000,buy,2020-08-10,98.0,,,,2.0,,,1.0181626165665032,19:32:47.711233
2067,100000,buy,2020-08-10,98.0,,,,1.0,1.0,,1.0183728943135697,19:32:48.783581
2068,200000,buy,2020-08-10,94.0,,,,1.0,1.0,4.0,1.0187502637435621,19:32:49.578328
2069,500000,buy,2020-08-10,75.0,23.0,,,,1.0,1.0,1.019650738258616,19:32:50.193548
2070,1000000,buy,2020-08-10,66.0,33.0,,,,1.0,,1.0209408207491912,19:32:51.468133
2071,1500000,buy,2020-08-10,63.0,36.0,,,,1.0,,1.0222933426754501,19:32:52.605978
2072,10000,sell,2020-08-10,,100.0,,,,,,1.018832414942734,19:32:54.272666
2073,25000,sell,2020-08-10,,100.0,,,,,,1.018755003662274,19:32:55.610422
2074,50000,sell,2020-08-10,,100.0,,,,,,1.0186273490044797,19:32:56.819599
2075,100000,sell,2020-08-10,,100.0,,,,,,1.0183770350304797,19:32:57.976673
2076,200000,sell,2020-08-10,9.0,91.0,,,,,,1.01790828072109,19:32:59.121888
2077,500000,sell,2020-08-10,37.0,63.0,,,,,,1.017086384924581,19:33:00.465293
2078,1000000,sell,2020-08-10,45.0,54.0,,,,,1.0,1.0160981118377954,19:33:01.715173
2079,1500000,sell,2020-08-10,47.0,50.0,,1.0,,,2.0,1.0152613203339473,19:33:02.680417
2080,10000,buy,2020-08-10,76.0,,,,4.0,20.0,,1.0179770181402714,19:34:11.422074
2081,25000,buy,2020-08-10,89.0,,,,2.0,9.0,,1.0181165696926415,19:34:13.025892
2082,50000,buy,2020-08-10,94.0,,,,1.0,5.0,,1.01823152207631,19:34:14.291672
2083,100000,buy,2020-08-10,97.0,,,,,3.0,,1.0184296789923286,19:34:14.963322
2084,200000,buy,2020-08-10,94.0,,,,,2.0,4.0,1.0187857382017442,19:34:15.734195
2085,500000,buy,2020-08-10,74.0,24.0,,,,1.0,1.0,1.01967108465832,19:34:17.037455
2086,1000000,buy,2020-08-10,66.0,33.0,,,,1.0,,1.0209581215530328,19:34:18.164813
2087,1500000,buy,2020-08-10,63.0,36.0,,,,1.0,,1.0223101996835344,19:34:18.916308
2088,10000,sell,2020-08-10,,100.0,,,,,,1.0188324113026768,19:34:19.740067
2089,25000,sell,2020-08-10,,100.0,,,,,,1.018755000047538,19:34:20.967151
2090,50000,sell,2020-08-10,,100.0,,,,,,1.0186273454313108,19:34:22.122545
2091,100000,sell,2020-08-10,,100.0,,,,,,1.018377031538136,19:34:23.361781
2092,200000,sell,2020-08-10,10.0,90.0,,,,,,1.01791234284718,19:34:23.994046
2093,500000,sell,2020-08-10,38.0,62.0,,,,,,1.0171019307219102,19:34:24.719850
2094,1000000,sell,2020-08-10,46.0,53.0,,,,,1.0,1.016117810219004,19:34:26.102560
2095,1500000,sell,2020-08-10,47.0,50.0,,1.0,,,2.0,1.0152802258993632,19:34:27.382516
2096,10000,buy,2020-08-10,76.0,,,,4.0,20.0,,1.0179770181402714,19:34:45.110585
2097,25000,buy,2020-08-10,89.0,,,,2.0,9.0,,1.0181165696926415,19:34:46.360194
2098,50000,buy,2020-08-10,94.0,,,,1.0,5.0,,1.01823152207631,19:34:47.126013
2099,100000,buy,2020-08-10,97.0,,,,,3.0,,1.0184296789923286,19:34:48.505155
2100,200000,buy,2020-08-10,94.0,,,,,2.0,4.0,1.0187857382017442,19:34:49.356144
2101,500000,buy,2020-08-10,74.0,23.0,,,,1.0,2.0,1.0196620686832416,19:34:49.984723
2102,1000000,buy,2020-08-10,65.0,33.0,,,,1.0,1.0,1.02091935574326,19:34:50.611898
2103,1500000,buy,2020-08-10,63.0,36.0,,,,1.0,,1.0223101996835344,19:34:51.602096
2104,10000,sell,2020-08-10,,100.0,,,,,,1.0188324113026768,19:34:52.914204
2105,25000,sell,2020-08-10,,100.0,,,,,,1.018755000047538,19:34:54.273761
2106,50000,sell,2020-08-10,,100.0,,,,,,1.0186273454313108,19:34:55.576430
2107,100000,sell,2020-08-10,,100.0,,,,,,1.018377031538136,19:34:56.889910
2108,200000,sell,2020-08-10,10.0,90.0,,,,,,1.01791234284718,19:34:57.658993
2109,500000,sell,2020-08-10,38.0,62.0,,,,,,1.0171019307219102,19:34:58.293790
2110,1000000,sell,2020-08-10,46.0,54.0,,,,,,1.0161163433556237,19:34:59.029190
2111,1500000,sell,2020-08-10,47.0,50.0,,2.0,,,1.0,1.0152734835915764,19:35:00.189083
2112,10000,buy,2020-08-10,76.0,,,,4.0,20.0,,1.0179770181402714,19:35:01.360113
2113,25000,buy,2020-08-10,89.0,,,,2.0,9.0,,1.0181165696926415,19:35:02.811822
2114,50000,buy,2020-08-10,94.0,,,,1.0,5.0,,1.01823152207631,19:35:04.065104
2115,100000,buy,2020-08-10,97.0,,,,,3.0,,1.0184296789923286,19:35:04.858051
2116,200000,buy,2020-08-10,94.0,,,,,2.0,4.0,1.0187857382017442,19:35:05.715976
2117,500000,buy,2020-08-10,74.0,23.0,,,,1.0,2.0,1.0196620686497884,19:35:07.230169
2118,1000000,buy,2020-08-10,65.0,33.0,,,,1.0,1.0,1.0209193556900058,19:35:08.582251
2119,1500000,buy,2020-08-10,63.0,36.0,,,,1.0,,1.0223101996188124,19:35:09.315371
2120,10000,sell,2020-08-10,,100.0,,,,,,1.0188324111653204,19:35:10.762344
2121,25000,sell,2020-08-10,,100.0,,,,,,1.0187549999111372,19:35:12.093482
2122,50000,sell,2020-08-10,,100.0,,,,,,1.0186273432402835,19:35:13.327428
2123,100000,sell,2020-08-10,,100.0,,,,,,1.0183770293966703,19:35:14.632339
2124,200000,sell,2020-08-10,10.0,90.0,,,,,,1.0179123409878759,19:35:16.116648
2125,500000,sell,2020-08-10,38.0,62.0,,,,,,1.0171019295116324,19:35:16.709506
2126,1000000,sell,2020-08-10,46.0,53.0,,,,,1.0,1.0161186075248207,19:35:17.898087
2127,1500000,sell,2020-08-10,47.0,50.0,,1.0,,,2.0,1.0152799612276313,19:35:18.634119
2128,10000,buy,2020-08-10,96.0,,,,3.0,1.0,,1.0181094147192165,19:36:32.157569
2129,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181793214508403,19:36:32.950561
2130,50000,buy,2020-08-10,99.0,,,,1.0,,,1.0182744855544188,19:36:34.377930
2131,100000,buy,2020-08-10,100.0,,,,,,,1.0184575729320522,19:36:35.709189
2132,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018812265916325,19:36:36.988224
2133,500000,buy,2020-08-10,74.0,24.0,,,,,2.0,1.019681533315141,19:36:38.095126
2134,1000000,buy,2020-08-10,66.0,33.0,,,,,1.0,1.020952481476464,19:36:38.835138
2135,1500000,buy,2020-08-10,64.0,36.0,,,,,,1.022362640192971,19:36:40.053376
2136,10000,sell,2020-08-10,,100.0,,,,,,1.0188324068725918,19:36:41.493823
2137,25000,sell,2020-08-10,,100.0,,,,,,1.0187549956482698,19:36:42.759295
2138,50000,sell,2020-08-10,,100.0,,,,,,1.0186273410826314,19:36:43.544116
2139,100000,sell,2020-08-10,,100.0,,,,,,1.0183770272878243,19:36:44.266885
2140,200000,sell,2020-08-10,10.0,90.0,,,,,,1.0179123373365946,19:36:45.525481
2141,500000,sell,2020-08-10,38.0,62.0,,,,,,1.0171019216332462,19:36:46.770059
2142,1000000,sell,2020-08-10,45.0,53.0,,,,,2.0,1.016126259935242,19:36:47.572409
2143,1500000,sell,2020-08-10,47.0,49.0,,1.0,,,3.0,1.015301615233989,19:36:48.938098
2144,10000,buy,2020-08-10,97.0,,,,3.0,,,1.0181154323429638,19:37:07.006035
2145,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181793214508403,19:37:08.483840
2146,50000,buy,2020-08-10,99.0,,,,1.0,,,1.0182744855544188,19:37:09.631745
2147,100000,buy,2020-08-10,100.0,,,,,,,1.0184575729320522,19:37:10.321897
2148,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018812265916325,19:37:11.326742
2149,500000,buy,2020-08-10,74.0,24.0,,,,,2.0,1.0196815330701345,19:37:12.153063
2150,1000000,buy,2020-08-10,66.0,33.0,,,,,1.0,1.0209524811035364,19:37:13.762113
2151,1500000,buy,2020-08-10,64.0,36.0,,,,,,1.0223626397397219,19:37:14.943094
2152,10000,sell,2020-08-10,,100.0,,,,,,1.01883240591077,19:37:16.064597
2153,25000,sell,2020-08-10,,100.0,,,,,,1.0187549946931385,19:37:16.935587
2154,50000,sell,2020-08-10,,100.0,,,,,,1.018627340138483,19:37:17.726977
2155,100000,sell,2020-08-10,,100.0,,,,,,1.0183770263650318,19:37:18.528584
2156,200000,sell,2020-08-10,10.0,90.0,,,,,,1.017912336535389,19:37:19.194174
2157,500000,sell,2020-08-10,38.0,62.0,,,,,,1.0171019211117156,19:37:20.724159
2158,1000000,sell,2020-08-10,45.0,53.0,,,,,2.0,1.0161262592378075,19:37:22.007071
2159,1500000,sell,2020-08-10,47.0,49.0,,1.0,,,3.0,1.0153016146391154,19:37:22.891852
2160,10000,buy,2020-08-10,97.0,,,,3.0,,,1.0181154323429638,19:37:24.134665
2161,25000,buy,2020-08-10,99.0,,,,1.0,,,1.0181793214508403,19:37:25.491234
2162,50000,buy,2020-08-10,100.0,,,,,,,1.018277679183129,19:37:26.236077
2163,100000,buy,2020-08-10,100.0,,,,,,,1.0184575729320522,19:37:27.180210
2164,200000,buy,2020-08-10,96.0,,,,,,4.0,1.018812265916325,19:37:28.320021
2165,500000,buy,2020-08-10,74.0,24.0,,,,,2.0,1.0196815326851865,19:37:29.049966
2166,1000000,buy,2020-08-10,66.0,33.0,,,,,1.0,1.0209524805175973,19:37:30.010845
2167,1500000,buy,2020-08-10,64.0,36.0,,,,,,1.0223414826682637,19:37:31.274448
2168,10000,sell,2020-08-10,,100.0,,,,,,1.0188324042622035,19:37:32.613053
2169,25000,sell,2020-08-10,,100.0,,,,,,1.0187549930560407,19:37:33.851109
2170,50000,sell,2020-08-10,,100.0,,,,,,1.0186273385202116,19:37:35.133258
2171,100000,sell,2020-08-10,,100.0,,,,,,1.0183770247833668,19:37:35.888219
2172,200000,sell,2020-08-10,9.0,91.0,,,,,,1.017909328955716,19:37:37.110949
2173,500000,sell,2020-08-10,37.0,63.0,,,,,,1.0170905719119847,19:37:37.813123
2174,1000000,sell,2020-08-10,45.0,53.0,,,,,2.0,1.0161127054645116,19:37:39.060353
2175,1500000,sell,2020-08-10,47.0,49.0,,1.0,,,3.0,1.0152876001483873,19:37:39.812562
2176,10000,buy,2020-08-10,99.0,,,,1.0,,,1.0181032543312192,19:38:47.901801
2177,25000,buy,2020-08-10,100.0,,,,,,,1.0181578711881027,19:38:49.073425
2178,50000,buy,2020-08-10,100.0,,,,,,,1.0182467474303418,19:38:49.682231
2179,100000,buy,2020-08-10,100.0,,,,,,,1.0184265525976555,19:38:50.961822
2180,200000,buy,2020-08-10,96.0,,,,,,4.0,1.0187823217403469,19:38:52.155439
2181,500000,buy,2020-08-10,75.0,23.0,,,,,2.0,1.0196578947261867,19:38:52.866211
2182,1000000,buy,2020-08-10,66.0,33.0,,,,,1.0,1.020931203162983,19:38:54.033836
2183,1500000,buy,2020-08-10,64.0,36.0,,,,,,1.0223414814220442,19:38:55.228453
2184,10000,sell,2020-08-10,,100.0,,,,,,1.0188324017549668,19:38:56.386082
2185,25000,sell,2020-08-10,,100.0,,,,,,1.0187549905662452,19:38:57.489262
2186,50000,sell,2020-08-10,,100.0,,,,,,1.018627336059048,19:38:58.621085
2187,100000,sell,2020-08-10,,100.0,,,,,,1.0183770223778765,19:38:59.916060
2188,200000,sell,2020-08-10,9.0,91.0,,,,,,1.017909326845845,19:39:00.609967
2189,500000,sell,2020-08-10,37.0,63.0,,,,,,1.017090570533517,19:39:01.438951
2190,1000000,sell,2020-08-10,45.0,53.0,,,,,2.0,1.0161127044039222,19:39:02.861359
2191,1500000,sell,2020-08-10,47.0,49.0,,1.0,,,3.0,1.0152875992437649,19:39:03.800965
2192,10000,buy,2020-08-10,100.0,,,,,,,1.0181048690752208,19:39:23.173972
2193,25000,buy,2020-08-10,100.0,,,,,,,1.0181578711881027,19:39:24.339031
2194,50000,buy,2020-08-10,100.0,,,,,,,1.0182467474303418,19:39:25.123991
2195,100000,buy,2020-08-10,100.0,,,,,,,1.0184265525976555,19:39:25.746219
2196,200000,buy,2020-08-10,96.0,,,,,,4.0,1.0187823217403469,19:39:26.680036
2197,500000,buy,2020-08-10,75.0,23.0,,,,,2.0,1.0196578947261867,19:39:28.094993
2198,1000000,buy,2020-08-10,66.0,33.0,,,,,1.0,1.020931203162983,19:39:29.280736
2199,1500000,buy,2020-08-10,64.0,36.0,,,,,,1.0223414814220442,19:39:29.850934
2200,10000,sell,2020-08-10,,100.0,,,,,,1.0188324017549668,19:39:30.754670
2201,25000,sell,2020-08-10,,100.0,,,,,,1.0187549905662452,19:39:31.618505
