,1600000_slippage,200000_slippage,400000_slippage,800000_slippage,amount,dai_to_usdc,date,liquidity_curve_susd,liquidity_curvefi,liquidity_oasis,liquidity_uniswap_v2,liquidity_zero_x,price,time
760,0.0016306498616303067,0,0.0002594550466030743,0.0007430241232615487,200000,1,2020-08-06,53,46,,,1.0,1.0147154227894157,18:20:53.108267
761,0.0013711948150272324,0,0.0,0.00048356907665847437,400000,1,2020-08-06,53,45,,,2.0,1.0144559677428127,18:20:53.108267
762,0.000887625738368758,0,0.0,0.0,800000,1,2020-08-06,52,45,,,3.0,1.0139723986661542,18:20:53.108267
763,0.0,0,0.0,0.0,1600000,1,2020-08-06,51,46,,,3.0,1.0130847729277854,18:20:53.108267
764,0.0020304945342406455,0,0.0002719049293492537,0.0008377307211647755,200000,0,2020-08-06,55,45,0.0,,0.0,0.9841909527560845,18:20:58.158448
765,0.0017585896048913918,0,0.0,0.0005658257918155218,400000,0,2020-08-06,55,45,0.0,,0.0,0.9839190478267352,18:20:58.158448
766,0.00119276381307587,0,0.0,0.0,800000,0,2020-08-06,54,43,3.0,,0.0,0.9833532220349197,18:20:58.158448
767,0.0,0,0.0,0.0,1600000,0,2020-08-06,53,43,2.0,,2.0,0.9821604582218438,18:20:58.158448
768,0.0016637943577602066,0,0.0002642495081541796,0.0007615864438839104,200000,1,2020-08-06,52,47,,,1.0,1.014729806285799,18:51:02.341911
769,0.001399544849606027,0,0.0,0.0004973369357297308,400000,1,2020-08-06,53,46,,,1.0,1.0144655567776448,18:51:02.341911
770,0.0009022079138762962,0,0.0,0.0,800000,1,2020-08-06,53,46,,,1.0,1.013968219841915,18:51:02.341911
771,0.0,0,0.0,0.0,1600000,1,2020-08-06,52,46,,,2.0,1.0130660119280388,18:51:02.341911
772,0.002005295468113899,0,0.00027255463719777495,0.0008389229352178118,200000,0,2020-08-06,56,44,0.0,,0.0,0.9841750241615193,18:51:07.308236
773,0.001732740830916124,0,0.0,0.0005663682980200369,400000,0,2020-08-06,55,45,0.0,,0.0,0.9839024695243215,18:51:07.308236
774,0.0011663725328960872,0,0.0,0.0,800000,0,2020-08-06,54,43,3.0,,0.0,0.9833361012263014,18:51:07.308236
775,0.0,0,0.0,0.0,1600000,0,2020-08-06,53,43,2.0,,2.0,0.9821697286934054,18:51:07.308236
776,0.0015355097387028671,0,0.0002517443203751135,0.0007120607575561433,200000,1,2020-08-06,66,33,,,1.0,1.0137565331153788,19:21:12.091172
777,0.0012837654183277536,0,0.0,0.00046031643718102977,400000,1,2020-08-06,60,39,,,1.0,1.0135047887950037,19:21:12.091172
778,0.0008234489811467238,0,0.0,0.0,800000,1,2020-08-06,56,43,,,1.0,1.0130444723578227,19:21:12.091172
779,0.0,0,0.0,0.0,1600000,1,2020-08-06,52,45,,,3.0,1.012221023376676,19:21:12.091172
780,0.0018864697370718497,0,0.00025833485941351153,0.0007837964974317657,200000,0,2020-08-06,40,60,0.0,,0.0,0.9852091780737625,19:21:16.496949
781,0.0016281348776583382,0,0.0,0.0005254616380182542,400000,0,2020-08-06,47,53,0.0,,0.0,0.984950843214349,19:21:16.496949
782,0.001102673239640084,0,0.0,0.0,800000,0,2020-08-06,51,49,0.0,,0.0,0.9844253815763307,19:21:16.496949
783,0.0,0,0.0,0.0,1600000,0,2020-08-06,51,45,2.0,,2.0,0.9833227083366907,19:21:16.496949
784,0.0017869850956044875,0,0.0002886576258669393,0.0008204613014082263,200000,1,2020-08-06,70,30,,,,1.0153768470879647,19:51:20.010977
785,0.0014983274697375482,0,0.0,0.0005318036755412869,400000,1,2020-08-06,62,38,,,,1.0150881894620978,19:51:20.010977
786,0.0009665237941962612,0,0.0,0.0,800000,1,2020-08-06,58,42,,,,1.0145563857865565,19:51:20.010977
787,0.0,0,0.0,0.0,1600000,1,2020-08-06,55,45,,,,1.0135898619923602,19:51:20.010977
788,0.002093928409978796,0,0.00029919983690129826,0.000864633311146723,200000,0,2020-08-06,38,61,0.0,1.0,0.0,0.9835731309371503,19:51:25.065179
789,0.0017947285730774976,0,0.0,0.0005654334742454248,400000,0,2020-08-06,46,52,0.0,1.0,1.0,0.983273931100249,19:51:25.065179
790,0.0012292950988320728,0,0.0,0.0,800000,0,2020-08-06,47,46,3.0,1.0,3.0,0.9827084976260035,19:51:25.065179
791,0.0,0,0.0,0.0,1600000,0,2020-08-06,51,44,2.0,1.0,2.0,0.9814792025271715,19:51:25.065179
792,0.0017852494621735104,0,0.0002905985028422986,0.0008245857862401174,200000,1,2020-08-06,71,29,,,0.0,1.0154273739636202,20:21:29.050076
793,0.0014946509593312118,0,0.0,0.0005339872833978188,400000,1,2020-08-06,63,37,,,0.0,1.0151367754607779,20:21:29.050076
794,0.0009606636759333931,0,0.0,0.0,800000,1,2020-08-06,58,42,,,0.0,1.01460278817738,20:21:29.050076
795,0.0,0,0.0,0.0,1600000,1,2020-08-06,55,44,,,1.0,1.0136421245014466,20:21:29.050076
796,0.0020963367146195067,0,0.00029871507222434257,0.0008448311787722096,200000,0,2020-08-06,38,62,0.0,,0.0,0.9835255981215189,20:21:33.303776
797,0.001797621642395164,0,0.0,0.000546116106547867,400000,0,2020-08-06,44,51,0.0,,5.0,0.9832268830492945,20:21:33.303776
798,0.001251505535847297,0,0.0,0.0,800000,0,2020-08-06,47,45,3.0,,5.0,0.9826807669427466,20:21:33.303776
799,0.0,0,0.0,0.0,1600000,0,2020-08-06,51,45,2.0,,2.0,0.9814292614068993,20:21:33.303776
800,0.0017635101832214062,0,0.0002860886763320636,0.0008133310990610099,200000,1,2020-08-06,70,30,,,0.0,1.015250530461251,20:51:36.811383
801,0.0014774215068893426,0,0.0,0.0005272424227289463,400000,1,2020-08-06,62,38,,,0.0,1.0149644417849188,20:51:36.811383
802,0.0009501790841603963,0,0.0,0.0,800000,1,2020-08-06,58,42,,,0.0,1.01443719936219,20:51:36.811383
803,0.0,0,0.0,0.0,1600000,1,2020-08-06,55,44,,,1.0,1.0134870202780295,20:51:36.811383
804,0.002094436490770457,0,0.0003125816233747747,0.0008748336937345336,200000,0,2020-08-06,37,60,0.0,3.0,0.0,0.983744055902882,20:51:41.009912
805,0.0017818548673956824,0,0.0,0.0005622520703597589,400000,0,2020-08-06,46,52,0.0,2.0,0.0,0.9834314742795073,20:51:41.009912
806,0.0012196027970359236,0,0.0,0.0,800000,0,2020-08-06,46,45,3.0,1.0,5.0,0.9828692222091475,20:51:41.009912
807,0.0,0,0.0,0.0,1600000,0,2020-08-06,51,44,2.0,1.0,2.0,0.9816496194121116,20:51:41.009912
808,0.0020075779264463467,0,0.0004293509499386783,0.0010293679692472413,200000,1,2020-08-06,100,0,,,0.0,1.0155299161574327,21:21:45.156697
809,0.0015782269765076684,0,0.0,0.000600017019308563,400000,1,2020-08-06,82,18,,,0.0,1.015100565207494,21:21:45.156697
810,0.0009782099571991054,0,0.0,0.0,800000,1,2020-08-06,68,32,,,0.0,1.0145005481881855,21:21:45.156697
811,0.0,0,0.0,0.0,1600000,1,2020-08-06,60,39,,,1.0,1.0135223382309864,21:21:45.156697
812,0.002333452597784502,0,0.00044955302203975034,0.0010932971776307365,200000,0,2020-08-06,0,98,0.0,2.0,0.0,0.9840510988388211,21:21:49.232571
813,0.0018838995757447519,0,0.0,0.0006437441555909862,400000,0,2020-08-06,27,72,0.0,1.0,0.0,0.9836015458167814,21:21:49.232571
814,0.0012401554201537657,0,0.0,0.0,800000,0,2020-08-06,38,56,3.0,1.0,2.0,0.9829578016611904,21:21:49.232571
815,0.0,0,0.0,0.0,1600000,0,2020-08-06,46,49,2.0,1.0,2.0,0.9817176462410366,21:21:49.232571
